start_time,end_time,kw_export,kw_import,kvar_export,kvar_import
2025-04-03 21:30:00,2025-04-03 22:00:00,0,650,0,232
2025-04-03 21:00:00,2025-04-03 21:30:00,0,556,0,195
2025-04-03 20:30:00,2025-04-03 21:00:00,0,520,0,182
2025-04-03 20:00:00,2025-04-03 20:30:00,0,530,0,186
2025-04-03 19:30:00,2025-04-03 20:00:00,0,772,0,269
2025-04-03 19:00:00,2025-04-03 19:30:00,0,746,0,274
2025-04-03 18:30:00,2025-04-03 19:00:00,0,612,0,211
2025-04-03 18:00:00,2025-04-03 18:30:00,0,572,0,218
2025-04-03 17:30:00,2025-04-03 18:00:00,0,517,0,191
2025-04-03 17:00:00,2025-04-03 17:30:00,0,606,0,219
2025-04-03 16:30:00,2025-04-03 17:00:00,0,530,0,194
2025-04-03 16:00:00,2025-04-03 16:30:00,0,619,0,229
2025-04-03 15:30:00,2025-04-03 16:00:00,0,561,0,209
2025-04-03 15:00:00,2025-04-03 15:30:00,0,353,0,125
2025-04-03 14:30:00,2025-04-03 15:00:00,0,356,0,126
2025-04-03 14:00:00,2025-04-03 14:30:00,0,378,0,131
2025-04-03 13:30:00,2025-04-03 14:00:00,0,362,0,122
2025-04-03 13:00:00,2025-04-03 13:30:00,0,358,0,126
2025-04-03 12:30:00,2025-04-03 13:00:00,0,352,0,130
2025-04-03 12:00:00,2025-04-03 12:30:00,0,370,0,150
2025-04-03 11:30:00,2025-04-03 12:00:00,0,325,0,117
2025-04-03 11:00:00,2025-04-03 11:30:00,0,331,0,112
2025-04-03 10:30:00,2025-04-03 11:00:00,0,339,0,115
2025-04-03 10:00:00,2025-04-03 10:30:00,0,328,0,113
2025-04-03 09:30:00,2025-04-03 10:00:00,0,327,0,111
2025-04-03 09:00:00,2025-04-03 09:30:00,0,323,0,109
2025-04-03 08:30:00,2025-04-03 09:00:00,0,345,0,113
2025-04-03 08:00:00,2025-04-03 08:30:00,0,254,0,79
2025-04-03 07:30:00,2025-04-03 08:00:00,0,158,0,44
2025-04-03 07:00:00,2025-04-03 07:30:00,0,132,0,45
2025-04-03 06:30:00,2025-04-03 07:00:00,0,114,0,49
2025-04-03 06:00:00,2025-04-03 06:30:00,0,92,0,49
2025-04-03 05:30:00,2025-04-03 06:00:00,0,94,0,54
2025-04-03 05:00:00,2025-04-03 05:30:00,0,91,0,52
2025-04-03 04:30:00,2025-04-03 05:00:00,0,94,0,52
2025-04-03 04:00:00,2025-04-03 04:30:00,0,92,0,51
2025-04-03 03:30:00,2025-04-03 04:00:00,0,90,0,51
2025-04-03 03:00:00,2025-04-03 03:30:00,0,93,0,51
2025-04-03 02:30:00,2025-04-03 03:00:00,0,92,0,53
2025-04-03 02:00:00,2025-04-03 02:30:00,0,92,0,54
2025-04-03 01:30:00,2025-04-03 02:00:00,0,92,0,54
2025-04-03 01:00:00,2025-04-03 01:30:00,0,93,0,53
2025-04-03 00:30:00,2025-04-03 01:00:00,0,92,0,53
2025-04-03 00:00:00,2025-04-03 00:30:00,0,93,0,53
2025-04-02 23:30:00,2025-04-03 00:00:00,0,92,0,53
2025-04-02 23:00:00,2025-04-02 23:30:00,0,91,0,51
2025-04-02 22:30:00,2025-04-02 23:00:00,0,93,0,53
2025-04-02 22:00:00,2025-04-02 22:30:00,0,91,0,52
2025-04-02 21:30:00,2025-04-02 22:00:00,0,89,0,53
2025-04-02 21:00:00,2025-04-02 21:30:00,0,92,0,56
2025-04-02 20:30:00,2025-04-02 21:00:00,0,96,0,60
2025-04-02 20:00:00,2025-04-02 20:30:00,0,87,0,49
2025-04-02 19:30:00,2025-04-02 20:00:00,0,82,0,43
2025-04-02 19:00:00,2025-04-02 19:30:00,0,80,0,44
2025-04-02 18:30:00,2025-04-02 19:00:00,0,80,0,45
2025-04-02 18:00:00,2025-04-02 18:30:00,0,75,0,41
2025-04-02 17:30:00,2025-04-02 18:00:00,0,74,0,42
2025-04-02 17:00:00,2025-04-02 17:30:00,0,74,0,41
2025-04-02 16:30:00,2025-04-02 17:00:00,0,74,0,40
2025-04-02 16:00:00,2025-04-02 16:30:00,0,73,0,39
2025-04-02 15:30:00,2025-04-02 16:00:00,0,74,0,39
2025-04-02 15:00:00,2025-04-02 15:30:00,0,75,0,40
2025-04-02 14:30:00,2025-04-02 15:00:00,0,74,0,39
2025-04-02 14:00:00,2025-04-02 14:30:00,0,75,0,38
2025-04-02 13:30:00,2025-04-02 14:00:00,0,73,0,36
2025-04-02 13:00:00,2025-04-02 13:30:00,0,75,0,38
2025-04-02 12:30:00,2025-04-02 13:00:00,0,75,0,39
2025-04-02 12:00:00,2025-04-02 12:30:00,0,77,0,39
2025-04-02 11:30:00,2025-04-02 12:00:00,0,77,0,41
2025-04-02 11:00:00,2025-04-02 11:30:00,0,76,0,39
2025-04-02 10:30:00,2025-04-02 11:00:00,0,82,0,37
2025-04-02 10:00:00,2025-04-02 10:30:00,0,82,0,36
2025-04-02 09:30:00,2025-04-02 10:00:00,0,81,0,35
2025-04-02 09:00:00,2025-04-02 09:30:00,0,79,0,35
2025-04-02 08:30:00,2025-04-02 09:00:00,0,80,0,33
2025-04-02 08:00:00,2025-04-02 08:30:00,0,81,0,33
2025-04-02 07:30:00,2025-04-02 08:00:00,0,75,0,35
2025-04-02 07:00:00,2025-04-02 07:30:00,0,89,0,42
2025-04-02 06:30:00,2025-04-02 07:00:00,0,88,0,45
2025-04-02 06:00:00,2025-04-02 06:30:00,0,91,0,49
2025-04-02 05:30:00,2025-04-02 06:00:00,0,91,0,50
2025-04-02 05:00:00,2025-04-02 05:30:00,0,91,0,51
2025-04-02 04:30:00,2025-04-02 05:00:00,0,94,0,55
2025-04-02 04:00:00,2025-04-02 04:30:00,0,93,0,54
2025-04-02 03:30:00,2025-04-02 04:00:00,0,93,0,55
2025-04-02 03:00:00,2025-04-02 03:30:00,0,93,0,53
2025-04-02 02:30:00,2025-04-02 03:00:00,0,93,0,53
2025-04-02 02:00:00,2025-04-02 02:30:00,0,91,0,51
2025-04-02 01:30:00,2025-04-02 02:00:00,0,93,0,52
2025-04-02 01:00:00,2025-04-02 01:30:00,0,96,0,55
2025-04-02 00:30:00,2025-04-02 01:00:00,0,93,0,55
2025-04-02 00:00:00,2025-04-02 00:30:00,0,93,0,55
2025-04-01 23:30:00,2025-04-02 00:00:00,0,92,0,53
2025-04-01 23:00:00,2025-04-01 23:30:00,0,94,0,54
2025-04-01 22:30:00,2025-04-01 23:00:00,0,92,0,53
2025-04-01 22:00:00,2025-04-01 22:30:00,0,94,0,54
2025-04-01 21:30:00,2025-04-01 22:00:00,0,92,0,53
2025-04-01 21:00:00,2025-04-01 21:30:00,0,87,0,50
2025-04-01 20:30:00,2025-04-01 21:00:00,0,86,0,45
2025-04-01 20:00:00,2025-04-01 20:30:00,0,86,0,45
2025-04-01 19:30:00,2025-04-01 20:00:00,0,84,0,43
2025-04-01 19:00:00,2025-04-01 19:30:00,0,84,0,44
2025-04-01 18:30:00,2025-04-01 19:00:00,0,81,0,46
2025-04-01 18:00:00,2025-04-01 18:30:00,0,75,0,42
2025-04-01 17:30:00,2025-04-01 18:00:00,0,76,0,42
2025-04-01 17:00:00,2025-04-01 17:30:00,0,77,0,41
2025-04-01 16:30:00,2025-04-01 17:00:00,0,75,0,41
2025-04-01 16:00:00,2025-04-01 16:30:00,0,76,0,39
2025-04-01 15:30:00,2025-04-01 16:00:00,0,75,0,38
2025-04-01 15:00:00,2025-04-01 15:30:00,0,76,0,38
2025-04-01 14:30:00,2025-04-01 15:00:00,0,76,0,39
2025-04-01 14:00:00,2025-04-01 14:30:00,0,79,0,39
2025-04-01 13:30:00,2025-04-01 14:00:00,0,76,0,39
2025-04-01 13:00:00,2025-04-01 13:30:00,0,76,0,38
2025-04-01 12:30:00,2025-04-01 13:00:00,0,75,0,37
2025-04-01 12:00:00,2025-04-01 12:30:00,0,75,0,37
2025-04-01 11:30:00,2025-04-01 12:00:00,0,75,0,38
2025-04-01 11:00:00,2025-04-01 11:30:00,0,76,0,37
2025-04-01 10:30:00,2025-04-01 11:00:00,0,74,0,35
2025-04-01 10:00:00,2025-04-01 10:30:00,0,73,0,37
2025-04-01 09:30:00,2025-04-01 10:00:00,0,74,0,36
2025-04-01 09:00:00,2025-04-01 09:30:00,0,73,0,39
2025-04-01 08:30:00,2025-04-01 09:00:00,0,74,0,37
2025-04-01 08:00:00,2025-04-01 08:30:00,0,75,0,38
2025-04-01 07:30:00,2025-04-01 08:00:00,0,76,0,39
2025-04-01 07:00:00,2025-04-01 07:30:00,0,88,0,45
2025-04-01 06:30:00,2025-04-01 07:00:00,0,91,0,50
2025-04-01 06:00:00,2025-04-01 06:30:00,0,91,0,50
2025-04-01 05:30:00,2025-04-01 06:00:00,0,93,0,53
2025-04-01 05:00:00,2025-04-01 05:30:00,0,93,0,53
2025-04-01 04:30:00,2025-04-01 05:00:00,0,93,0,54
2025-04-01 04:00:00,2025-04-01 04:30:00,0,93,0,53
2025-04-01 03:30:00,2025-04-01 04:00:00,0,93,0,52
2025-04-01 03:00:00,2025-04-01 03:30:00,0,96,0,52
2025-04-01 02:30:00,2025-04-01 03:00:00,0,92,0,50
2025-04-01 02:00:00,2025-04-01 02:30:00,0,95,0,54
2025-04-01 01:30:00,2025-04-01 02:00:00,0,94,0,54
2025-04-01 01:00:00,2025-04-01 01:30:00,0,93,0,53
2025-04-01 00:30:00,2025-04-01 01:00:00,0,94,0,53
2025-04-01 00:00:00,2025-04-01 00:30:00,0,94,0,55
